County,Confirmed,Date,Year,Month,Month_Name,Day,Risk_Level
Hunedoara,372,2020-04-17,2020,4,April,17,Low
Hunedoara,385,2020-04-18,2020,4,April,18,Low
Hunedoara,391,2020-04-19,2020,4,April,19,Low
Hunedoara,392,2020-04-20,2020,4,April,20,Low
Hunedoara,392,2020-04-21,2020,4,April,21,Low
Hunedoara,405,2020-04-22,2020,4,April,22,Low
Hunedoara,437,2020-04-23,2020,4,April,23,Low
Hunedoara,447,2020-04-24,2020,4,April,24,Low
Hunedoara,455,2020-04-25,2020,4,April,25,Low
Hunedoara,472,2020-04-26,2020,4,April,26,Low
Hunedoara,472,2020-04-27,2020,4,April,27,Low
Hunedoara,488,2020-04-28,2020,4,April,28,Low
Hunedoara,492,2020-04-29,2020,4,April,29,Low
Hunedoara,513,2020-04-30,2020,4,April,30,Medium
Hunedoara,515,2020-05-01,2020,5,May,1,Medium
Hunedoara,517,2020-05-02,2020,5,May,2,Medium
Hunedoara,527,2020-05-03,2020,5,May,3,Medium
Hunedoara,534,2020-05-04,2020,5,May,4,Medium
Hunedoara,541,2020-05-05,2020,5,May,5,Medium
Hunedoara,546,2020-05-06,2020,5,May,6,Medium
Hunedoara,556,2020-05-07,2020,5,May,7,Medium
Hunedoara,557,2020-05-08,2020,5,May,8,Medium
Hunedoara,558,2020-05-09,2020,5,May,9,Medium
Hunedoara,565,2020-05-10,2020,5,May,10,Medium
Hunedoara,565,2020-05-11,2020,5,May,11,Medium
Hunedoara,568,2020-05-12,2020,5,May,12,Medium
Hunedoara,589,2020-05-13,2020,5,May,13,Medium
Hunedoara,595,2020-05-14,2020,5,May,14,Medium
Hunedoara,598,2020-05-15,2020,5,May,15,Medium
Hunedoara,607,2020-05-16,2020,5,May,16,Medium
Hunedoara,616,2020-05-17,2020,5,May,17,Medium
Hunedoara,616,2020-05-18,2020,5,May,18,Medium
Hunedoara,617,2020-05-19,2020,5,May,19,Medium
Hunedoara,617,2020-05-20,2020,5,May,20,Medium
Hunedoara,619,2020-05-21,2020,5,May,21,Medium
Hunedoara,620,2020-05-22,2020,5,May,22,Medium
Hunedoara,622,2020-05-23,2020,5,May,23,Medium
Hunedoara,626,2020-05-24,2020,5,May,24,Medium
Hunedoara,626,2020-05-25,2020,5,May,25,Medium
Hunedoara,627,2020-05-26,2020,5,May,26,Medium
Hunedoara,628,2020-05-27,2020,5,May,27,Medium
Hunedoara,630,2020-05-28,2020,5,May,28,Medium
Hunedoara,631,2020-05-29,2020,5,May,29,Medium
Hunedoara,632,2020-05-30,2020,5,May,30,Medium
Hunedoara,632,2020-05-31,2020,5,May,31,Medium
Hunedoara,632,2020-06-01,2020,6,June,1,Medium
Hunedoara,633,2020-06-02,2020,6,June,2,Medium
Hunedoara,634,2020-06-03,2020,6,June,3,Medium
Hunedoara,637,2020-06-05,2020,6,June,5,Medium
Hunedoara,638,2020-06-06,2020,6,June,6,Medium
Hunedoara,638,2020-06-07,2020,6,June,7,Medium
Hunedoara,638,2020-06-08,2020,6,June,8,Medium
Hunedoara,638,2020-06-09,2020,6,June,9,Medium
Hunedoara,638,2020-06-10,2020,6,June,10,Medium
Hunedoara,639,2020-06-11,2020,6,June,11,Medium
Hunedoara,639,2020-06-12,2020,6,June,12,Medium
Hunedoara,640,2020-06-13,2020,6,June,13,Medium
Hunedoara,640,2020-06-14,2020,6,June,14,Medium
Hunedoara,640,2020-06-15,2020,6,June,15,Medium
Hunedoara,640,2020-06-16,2020,6,June,16,Medium
Hunedoara,640,2020-06-17,2020,6,June,17,Medium
Hunedoara,640,2020-06-18,2020,6,June,18,Medium
Hunedoara,640,2020-06-19,2020,6,June,19,Medium
Hunedoara,640,2020-06-20,2020,6,June,20,Medium
Hunedoara,640,2020-06-21,2020,6,June,21,Medium
Hunedoara,641,2020-06-22,2020,6,June,22,Medium
Hunedoara,641,2020-06-23,2020,6,June,23,Medium
Hunedoara,645,2020-06-24,2020,6,June,24,Medium
Hunedoara,650,2020-06-25,2020,6,June,25,Medium
Hunedoara,654,2020-06-27,2020,6,June,27,Medium
Hunedoara,655,2020-06-28,2020,6,June,28,Medium
Hunedoara,659,2020-06-30,2020,6,June,30,Medium
Hunedoara,661,2020-07-01,2020,7,July,1,Medium
Hunedoara,663,2020-07-02,2020,7,July,2,Medium
Hunedoara,663,2020-07-03,2020,7,July,3,Medium
Hunedoara,664,2020-07-04,2020,7,July,4,Medium
Hunedoara,664,2020-07-05,2020,7,July,5,Medium
Hunedoara,664,2020-07-06,2020,7,July,6,Medium
Hunedoara,665,2020-07-07,2020,7,July,7,Medium
Hunedoara,667,2020-07-08,2020,7,July,8,Medium
Hunedoara,688,2020-07-09,2020,7,July,9,Medium
Hunedoara,693,2020-07-10,2020,7,July,10,Medium
Hunedoara,706,2020-07-11,2020,7,July,11,Medium
Hunedoara,709,2020-07-12,2020,7,July,12,Medium
Hunedoara,711,2020-07-13,2020,7,July,13,Medium
Hunedoara,717,2020-07-14,2020,7,July,14,Medium
Hunedoara,728,2020-07-15,2020,7,July,15,Medium
Hunedoara,744,2020-07-16,2020,7,July,16,Medium
Hunedoara,754,2020-07-17,2020,7,July,17,Medium
Hunedoara,759,2020-07-18,2020,7,July,18,Medium
Hunedoara,765,2020-07-19,2020,7,July,19,Medium
Hunedoara,766,2020-07-20,2020,7,July,20,Medium
Hunedoara,782,2020-07-21,2020,7,July,21,Medium
Ialomița,37,2020-04-02,2020,4,April,2,Low
Ialomița,45,2020-04-03,2020,4,April,3,Low
Ialomița,50,2020-04-04,2020,4,April,4,Low
Ialomița,56,2020-04-05,2020,4,April,5,Low
Ialomița,63,2020-04-06,2020,4,April,6,Low
Ialomița,72,2020-04-07,2020,4,April,7,Low
Ialomița,79,2020-04-08,2020,4,April,8,Low
Ialomița,81,2020-04-09,2020,4,April,9,Low
Ialomița,85,2020-04-10,2020,4,April,10,Low
Ialomița,89,2020-04-11,2020,4,April,11,Low
Ialomița,100,2020-04-12,2020,4,April,12,Low
Ialomița,102,2020-04-13,2020,4,April,13,Low
Ialomița,108,2020-04-14,2020,4,April,14,Low
Ialomița,110,2020-04-15,2020,4,April,15,Low
Ialomița,114,2020-04-16,2020,4,April,16,Low
Ialomița,114,2020-04-17,2020,4,April,17,Low
Ialomița,115,2020-04-18,2020,4,April,18,Low
Ialomița,115,2020-04-19,2020,4,April,19,Low
Ialomița,119,2020-04-20,2020,4,April,20,Low
Ialomița,128,2020-04-21,2020,4,April,21,Low
Ialomița,141,2020-04-22,2020,4,April,22,Low
Ialomița,148,2020-04-23,2020,4,April,23,Low
Ialomița,148,2020-04-24,2020,4,April,24,Low
Ialomița,149,2020-04-25,2020,4,April,25,Low
Ialomița,154,2020-04-26,2020,4,April,26,Low
Ialomița,154,2020-04-27,2020,4,April,27,Low
Ialomița,160,2020-04-28,2020,4,April,28,Low
Ialomița,165,2020-04-29,2020,4,April,29,Low
Ialomița,180,2020-04-30,2020,4,April,30,Low
Ialomița,188,2020-05-01,2020,5,May,1,Low
Ialomița,191,2020-05-02,2020,5,May,2,Low
Ialomița,214,2020-05-03,2020,5,May,3,Low
Ialomița,217,2020-05-04,2020,5,May,4,Low
Ialomița,244,2020-05-05,2020,5,May,5,Low
Ialomița,266,2020-05-06,2020,5,May,6,Low
Ialomița,274,2020-05-07,2020,5,May,7,Low
Ialomița,276,2020-05-08,2020,5,May,8,Low
Ialomița,281,2020-05-09,2020,5,May,9,Low
Ialomița,289,2020-05-10,2020,5,May,10,Low
Ialomița,289,2020-05-11,2020,5,May,11,Low
Ialomița,296,2020-05-12,2020,5,May,12,Low
Ialomița,297,2020-05-13,2020,5,May,13,Low
Ialomița,312,2020-05-14,2020,5,May,14,Low
Ialomița,319,2020-05-15,2020,5,May,15,Low
Ialomița,319,2020-05-16,2020,5,May,16,Low
Ialomița,321,2020-05-17,2020,5,May,17,Low
Ialomița,332,2020-05-18,2020,5,May,18,Low
Ialomița,336,2020-05-19,2020,5,May,19,Low
Ialomița,336,2020-05-20,2020,5,May,20,Low
Ialomița,342,2020-05-21,2020,5,May,21,Low
Ialomița,346,2020-05-22,2020,5,May,22,Low
Ialomița,347,2020-05-23,2020,5,May,23,Low
Ialomița,352,2020-05-24,2020,5,May,24,Low
Ialomița,352,2020-05-25,2020,5,May,25,Low
Ialomița,354,2020-05-26,2020,5,May,26,Low
Ialomița,355,2020-05-27,2020,5,May,27,Low
Ialomița,359,2020-05-28,2020,5,May,28,Low
Ialomița,360,2020-05-29,2020,5,May,29,Low
Ialomița,360,2020-05-30,2020,5,May,30,Low
Ialomița,361,2020-05-31,2020,5,May,31,Low
Ialomița,364,2020-06-01,2020,6,June,1,Low
Ialomița,365,2020-06-02,2020,6,June,2,Low
Ialomița,368,2020-06-03,2020,6,June,3,Low
Ialomița,391,2020-06-05,2020,6,June,5,Low
Ialomița,394,2020-06-06,2020,6,June,6,Low
Ialomița,396,2020-06-07,2020,6,June,7,Low
Ialomița,396,2020-06-08,2020,6,June,8,Low
Ialomița,410,2020-06-09,2020,6,June,9,Low
Ialomița,394,2020-06-10,2020,6,June,10,Low
Ialomița,397,2020-06-11,2020,6,June,11,Low
Ialomița,399,2020-06-12,2020,6,June,12,Low
Ialomița,400,2020-06-13,2020,6,June,13,Low
Ialomița,401,2020-06-14,2020,6,June,14,Low
Ialomița,401,2020-06-15,2020,6,June,15,Low
Ialomița,401,2020-06-16,2020,6,June,16,Low
Ialomița,402,2020-06-17,2020,6,June,17,Low
Ialomița,406,2020-06-18,2020,6,June,18,Low
Ialomița,408,2020-06-19,2020,6,June,19,Low
Ialomița,408,2020-06-20,2020,6,June,20,Low
Ialomița,409,2020-06-21,2020,6,June,21,Low
Ialomița,410,2020-06-22,2020,6,June,22,Low
Ialomița,415,2020-06-23,2020,6,June,23,Low
Ialomița,414,2020-06-24,2020,6,June,24,Low
Ialomița,418,2020-06-25,2020,6,June,25,Low
Ialomița,423,2020-06-27,2020,6,June,27,Low
Ialomița,425,2020-06-28,2020,6,June,28,Low
Ialomița,430,2020-06-30,2020,6,June,30,Low
Ialomița,432,2020-07-01,2020,7,July,1,Low
Ialomița,436,2020-07-02,2020,7,July,2,Low
Ialomița,440,2020-07-03,2020,7,July,3,Low
Ialomița,440,2020-07-04,2020,7,July,4,Low
Ialomița,444,2020-07-05,2020,7,July,5,Low
Ialomița,444,2020-07-06,2020,7,July,6,Low
Ialomița,455,2020-07-07,2020,7,July,7,Low
Ialomița,464,2020-07-08,2020,7,July,8,Low
Ialomița,503,2020-07-09,2020,7,July,9,Medium
Ialomița,514,2020-07-10,2020,7,July,10,Medium
Ialomița,521,2020-07-11,2020,7,July,11,Medium
Ialomița,522,2020-07-12,2020,7,July,12,Medium
Ialomița,537,2020-07-13,2020,7,July,13,Medium
Ialomița,544,2020-07-14,2020,7,July,14,Medium
Ialomița,553,2020-07-15,2020,7,July,15,Medium
Ialomița,559,2020-07-16,2020,7,July,16,Medium
Ialomița,567,2020-07-17,2020,7,July,17,Medium
Ialomița,576,2020-07-18,2020,7,July,18,Medium
Ialomița,585,2020-07-19,2020,7,July,19,Medium
Ialomița,592,2020-07-20,2020,7,July,20,Medium
Ialomița,604,2020-07-21,2020,7,July,21,Medium
Iași,54,2020-04-02,2020,4,April,2,Low
Iași,72,2020-04-03,2020,4,April,3,Low
Iași,81,2020-04-04,2020,4,April,4,Low
Iași,88,2020-04-05,2020,4,April,5,Low
Iași,87,2020-04-06,2020,4,April,6,Low
Iași,92,2020-04-07,2020,4,April,7,Low
Iași,106,2020-04-08,2020,4,April,8,Low
Iași,131,2020-04-09,2020,4,April,9,Low
Iași,99,2020-04-10,2020,4,April,10,Low
Iași,107,2020-04-11,2020,4,April,11,Low
Iași,113,2020-04-12,2020,4,April,12,Low
Iași,118,2020-04-13,2020,4,April,13,Low
Iași,119,2020-04-14,2020,4,April,14,Low
Iași,121,2020-04-15,2020,4,April,15,Low
Iași,130,2020-04-16,2020,4,April,16,Low
Iași,149,2020-04-17,2020,4,April,17,Low
Iași,154,2020-04-18,2020,4,April,18,Low
Iași,156,2020-04-19,2020,4,April,19,Low
Iași,155,2020-04-20,2020,4,April,20,Low
Iași,161,2020-04-21,2020,4,April,21,Low
Iași,179,2020-04-22,2020,4,April,22,Low
Iași,195,2020-04-23,2020,4,April,23,Low
Iași,207,2020-04-24,2020,4,April,24,Low
Iași,216,2020-04-25,2020,4,April,25,Low
Iași,222,2020-04-26,2020,4,April,26,Low
Iași,230,2020-04-27,2020,4,April,27,Low
Iași,237,2020-04-28,2020,4,April,28,Low
Iași,243,2020-04-29,2020,4,April,29,Low
Iași,255,2020-04-30,2020,4,April,30,Low
Iași,266,2020-05-01,2020,5,May,1,Low
Iași,267,2020-05-02,2020,5,May,2,Low
Iași,276,2020-05-03,2020,5,May,3,Low
Iași,283,2020-05-04,2020,5,May,4,Low
Iași,294,2020-05-05,2020,5,May,5,Low
Iași,305,2020-05-06,2020,5,May,6,Low
Iași,307,2020-05-07,2020,5,May,7,Low
Iași,321,2020-05-08,2020,5,May,8,Low
Iași,322,2020-05-09,2020,5,May,9,Low
Iași,287,2020-05-10,2020,5,May,10,Low
Iași,311,2020-05-11,2020,5,May,11,Low
Iași,325,2020-05-12,2020,5,May,12,Low
Iași,326,2020-05-13,2020,5,May,13,Low
Iași,341,2020-05-14,2020,5,May,14,Low
Iași,342,2020-05-15,2020,5,May,15,Low
Iași,358,2020-05-16,2020,5,May,16,Low
Iași,366,2020-05-17,2020,5,May,17,Low
Iași,367,2020-05-18,2020,5,May,18,Low
Iași,369,2020-05-19,2020,5,May,19,Low
Iași,388,2020-05-20,2020,5,May,20,Low
Iași,428,2020-05-21,2020,5,May,21,Low
Iași,430,2020-05-22,2020,5,May,22,Low
Iași,456,2020-05-23,2020,5,May,23,Low
Iași,477,2020-05-24,2020,5,May,24,Low
Iași,496,2020-05-25,2020,5,May,25,Low
Iași,514,2020-05-26,2020,5,May,26,Medium
Iași,525,2020-05-27,2020,5,May,27,Medium
Iași,526,2020-05-28,2020,5,May,28,Medium
Iași,540,2020-05-29,2020,5,May,29,Medium
Iași,551,2020-05-30,2020,5,May,30,Medium
Iași,565,2020-05-31,2020,5,May,31,Medium
Iași,575,2020-06-01,2020,6,June,1,Medium
Iași,584,2020-06-02,2020,6,June,2,Medium
Iași,594,2020-06-03,2020,6,June,3,Medium
Iași,611,2020-06-05,2020,6,June,5,Medium
Iași,620,2020-06-06,2020,6,June,6,Medium
Iași,647,2020-06-07,2020,6,June,7,Medium
Iași,654,2020-06-08,2020,6,June,8,Medium
Iași,663,2020-06-09,2020,6,June,9,Medium
Iași,678,2020-06-10,2020,6,June,10,Medium
Iași,683,2020-06-11,2020,6,June,11,Medium
Iași,695,2020-06-12,2020,6,June,12,Medium
Iași,716,2020-06-13,2020,6,June,13,Medium
Iași,727,2020-06-14,2020,6,June,14,Medium
Iași,737,2020-06-15,2020,6,June,15,Medium
Iași,743,2020-06-16,2020,6,June,16,Medium
Iași,754,2020-06-17,2020,6,June,17,Medium
Iași,774,2020-06-18,2020,6,June,18,Medium
Iași,807,2020-06-19,2020,6,June,19,Medium
Iași,830,2020-06-20,2020,6,June,20,Medium
Iași,848,2020-06-21,2020,6,June,21,Medium
Iași,876,2020-06-22,2020,6,June,22,Medium
Iași,889,2020-06-23,2020,6,June,23,Medium
Iași,896,2020-06-24,2020,6,June,24,Medium
Iași,939,2020-06-25,2020,6,June,25,Medium
Iași,960,2020-06-27,2020,6,June,27,Medium
Iași,969,2020-06-28,2020,6,June,28,Medium
Iași,991,2020-06-30,2020,6,June,30,Medium
Iași,992,2020-07-01,2020,7,July,1,Medium
Iași,999,2020-07-02,2020,7,July,2,Medium
Iași,1005,2020-07-03,2020,7,July,3,Medium
Iași,1021,2020-07-04,2020,7,July,4,Medium
Iași,1026,2020-07-05,2020,7,July,5,Medium
Iași,1027,2020-07-06,2020,7,July,6,Medium
Iași,1031,2020-07-07,2020,7,July,7,Medium
Iași,1042,2020-07-08,2020,7,July,8,Medium
Iași,1048,2020-07-09,2020,7,July,9,Medium
Iași,1055,2020-07-10,2020,7,July,10,Medium
Iași,1063,2020-07-11,2020,7,July,11,Medium
Iași,1070,2020-07-12,2020,7,July,12,Medium
Iași,1075,2020-07-13,2020,7,July,13,Medium
Iași,1084,2020-07-14,2020,7,July,14,Medium
Iași,1094,2020-07-15,2020,7,July,15,Medium
Iași,1108,2020-07-16,2020,7,July,16,Medium
Iași,1117,2020-07-17,2020,7,July,17,Medium
Iași,1125,2020-07-18,2020,7,July,18,Medium
Iași,1136,2020-07-19,2020,7,July,19,Medium
Iași,1139,2020-07-20,2020,7,July,20,Medium
Iași,1149,2020-07-21,2020,7,July,21,Medium
Ilfov,54,2020-04-02,2020,4,April,2,Low
Ilfov,60,2020-04-03,2020,4,April,3,Low
Ilfov,64,2020-04-04,2020,4,April,4,Low
Ilfov,78,2020-04-05,2020,4,April,5,Low
Ilfov,89,2020-04-06,2020,4,April,6,Low
Ilfov,99,2020-04-07,2020,4,April,7,Low
Ilfov,99,2020-04-08,2020,4,April,8,Low
Ilfov,107,2020-04-09,2020,4,April,9,Low
Ilfov,115,2020-04-10,2020,4,April,10,Low
Ilfov,117,2020-04-11,2020,4,April,11,Low
Ilfov,119,2020-04-12,2020,4,April,12,Low
Ilfov,126,2020-04-13,2020,4,April,13,Low
Ilfov,132,2020-04-14,2020,4,April,14,Low
Ilfov,135,2020-04-15,2020,4,April,15,Low
Ilfov,154,2020-04-16,2020,4,April,16,Low
Ilfov,160,2020-04-17,2020,4,April,17,Low
Ilfov,159,2020-04-18,2020,4,April,18,Low
Ilfov,186,2020-04-19,2020,4,April,19,Low
Ilfov,189,2020-04-20,2020,4,April,20,Low
Ilfov,193,2020-04-21,2020,4,April,21,Low
Ilfov,207,2020-04-22,2020,4,April,22,Low
Ilfov,214,2020-04-23,2020,4,April,23,Low
Ilfov,218,2020-04-24,2020,4,April,24,Low
Ilfov,224,2020-04-25,2020,4,April,25,Low
Ilfov,231,2020-04-26,2020,4,April,26,Low
Ilfov,246,2020-04-27,2020,4,April,27,Low
Ilfov,252,2020-04-28,2020,4,April,28,Low
Ilfov,260,2020-04-29,2020,4,April,29,Low
Ilfov,265,2020-04-30,2020,4,April,30,Low
Ilfov,274,2020-05-01,2020,5,May,1,Low
Ilfov,272,2020-05-02,2020,5,May,2,Low
Ilfov,281,2020-05-03,2020,5,May,3,Low
Ilfov,300,2020-05-04,2020,5,May,4,Low
Ilfov,304,2020-05-05,2020,5,May,5,Low
Ilfov,324,2020-05-06,2020,5,May,6,Low
Ilfov,336,2020-05-07,2020,5,May,7,Low
Ilfov,375,2020-05-08,2020,5,May,8,Low
Ilfov,363,2020-05-09,2020,5,May,9,Low
Ilfov,368,2020-05-10,2020,5,May,10,Low
Ilfov,375,2020-05-11,2020,5,May,11,Low
Ilfov,379,2020-05-12,2020,5,May,12,Low
Ilfov,385,2020-05-13,2020,5,May,13,Low
Ilfov,393,2020-05-14,2020,5,May,14,Low
Ilfov,404,2020-05-15,2020,5,May,15,Low
Ilfov,408,2020-05-16,2020,5,May,16,Low
Ilfov,416,2020-05-17,2020,5,May,17,Low
Ilfov,426,2020-05-18,2020,5,May,18,Low
Ilfov,427,2020-05-19,2020,5,May,19,Low
Ilfov,434,2020-05-20,2020,5,May,20,Low
Ilfov,435,2020-05-21,2020,5,May,21,Low
Ilfov,441,2020-05-22,2020,5,May,22,Low
Ilfov,447,2020-05-23,2020,5,May,23,Low
Ilfov,451,2020-05-24,2020,5,May,24,Low
Ilfov,506,2020-05-25,2020,5,May,25,Medium
Ilfov,508,2020-05-26,2020,5,May,26,Medium
Ilfov,510,2020-05-27,2020,5,May,27,Medium
Ilfov,512,2020-05-28,2020,5,May,28,Medium
Ilfov,518,2020-05-29,2020,5,May,29,Medium
Ilfov,527,2020-05-30,2020,5,May,30,Medium
Ilfov,529,2020-05-31,2020,5,May,31,Medium
Ilfov,530,2020-06-01,2020,6,June,1,Medium
Ilfov,529,2020-06-02,2020,6,June,2,Medium
Ilfov,536,2020-06-03,2020,6,June,3,Medium
Ilfov,548,2020-06-05,2020,6,June,5,Medium
Ilfov,554,2020-06-06,2020,6,June,6,Medium
Ilfov,558,2020-06-07,2020,6,June,7,Medium
Ilfov,559,2020-06-08,2020,6,June,8,Medium
Ilfov,559,2020-06-09,2020,6,June,9,Medium
Ilfov,584,2020-06-10,2020,6,June,10,Medium
Ilfov,603,2020-06-11,2020,6,June,11,Medium
Ilfov,607,2020-06-12,2020,6,June,12,Medium
Ilfov,615,2020-06-13,2020,6,June,13,Medium
Ilfov,622,2020-06-14,2020,6,June,14,Medium
Ilfov,623,2020-06-15,2020,6,June,15,Medium
Ilfov,628,2020-06-16,2020,6,June,16,Medium
Ilfov,640,2020-06-17,2020,6,June,17,Medium
Ilfov,649,2020-06-18,2020,6,June,18,Medium
Ilfov,656,2020-06-19,2020,6,June,19,Medium
Ilfov,668,2020-06-20,2020,6,June,20,Medium
Ilfov,669,2020-06-21,2020,6,June,21,Medium
Ilfov,671,2020-06-22,2020,6,June,22,Medium
Ilfov,671,2020-06-23,2020,6,June,23,Medium
Ilfov,690,2020-06-24,2020,6,June,24,Medium
Ilfov,700,2020-06-25,2020,6,June,25,Medium
Ilfov,714,2020-06-27,2020,6,June,27,Medium
Ilfov,714,2020-06-28,2020,6,June,28,Medium
Ilfov,736,2020-06-30,2020,6,June,30,Medium
Ilfov,746,2020-07-01,2020,7,July,1,Medium
Ilfov,752,2020-07-02,2020,7,July,2,Medium
Ilfov,758,2020-07-03,2020,7,July,3,Medium
Ilfov,781,2020-07-04,2020,7,July,4,Medium
Ilfov,791,2020-07-05,2020,7,July,5,Medium
Ilfov,793,2020-07-06,2020,7,July,6,Medium
Ilfov,816,2020-07-07,2020,7,July,7,Medium
Ilfov,835,2020-07-08,2020,7,July,8,Medium
Ilfov,850,2020-07-09,2020,7,July,9,Medium
Ilfov,868,2020-07-10,2020,7,July,10,Medium
Ilfov,886,2020-07-11,2020,7,July,11,Medium
Ilfov,899,2020-07-12,2020,7,July,12,Medium
Ilfov,899,2020-07-13,2020,7,July,13,Medium
Ilfov,923,2020-07-14,2020,7,July,14,Medium
Ilfov,938,2020-07-15,2020,7,July,15,Medium
Ilfov,948,2020-07-16,2020,7,July,16,Medium
Ilfov,959,2020-07-17,2020,7,July,17,Medium
Ilfov,988,2020-07-18,2020,7,July,18,Medium
Ilfov,1009,2020-07-19,2020,7,July,19,Medium
Ilfov,1012,2020-07-20,2020,7,July,20,Medium
Ilfov,1045,2020-07-21,2020,7,July,21,Medium
Maramureș,39,2020-04-02,2020,4,April,2,Low
Maramureș,46,2020-04-03,2020,4,April,3,Low
Maramureș,42,2020-04-04,2020,4,April,4,Low
Maramureș,42,2020-04-05,2020,4,April,5,Low
Maramureș,42,2020-04-06,2020,4,April,6,Low
Maramureș,43,2020-04-07,2020,4,April,7,Low
Maramureș,41,2020-04-08,2020,4,April,8,Low
Maramureș,43,2020-04-09,2020,4,April,9,Low
Maramureș,43,2020-04-10,2020,4,April,10,Low
Maramureș,45,2020-04-11,2020,4,April,11,Low
Maramureș,49,2020-04-12,2020,4,April,12,Low
Maramureș,49,2020-04-13,2020,4,April,13,Low
Maramureș,51,2020-04-14,2020,4,April,14,Low
Maramureș,55,2020-04-15,2020,4,April,15,Low
Maramureș,55,2020-04-16,2020,4,April,16,Low
Maramureș,55,2020-04-17,2020,4,April,17,Low
Maramureș,55,2020-04-18,2020,4,April,18,Low
Maramureș,55,2020-04-19,2020,4,April,19,Low
Maramureș,55,2020-04-20,2020,4,April,20,Low
Maramureș,57,2020-04-21,2020,4,April,21,Low
Maramureș,65,2020-04-22,2020,4,April,22,Low
Maramureș,67,2020-04-23,2020,4,April,23,Low
Maramureș,68,2020-04-24,2020,4,April,24,Low
Maramureș,69,2020-04-25,2020,4,April,25,Low
Maramureș,69,2020-04-26,2020,4,April,26,Low
Maramureș,70,2020-04-27,2020,4,April,27,Low
Maramureș,71,2020-04-28,2020,4,April,28,Low
Maramureș,72,2020-04-29,2020,4,April,29,Low
Maramureș,72,2020-04-30,2020,4,April,30,Low
Maramureș,75,2020-05-01,2020,5,May,1,Low
Maramureș,74,2020-05-02,2020,5,May,2,Low
Maramureș,75,2020-05-03,2020,5,May,3,Low
Maramureș,75,2020-05-04,2020,5,May,4,Low
Maramureș,76,2020-05-05,2020,5,May,5,Low
Maramureș,67,2020-05-06,2020,5,May,6,Low
Maramureș,67,2020-05-07,2020,5,May,7,Low
Maramureș,68,2020-05-08,2020,5,May,8,Low
Maramureș,68,2020-05-09,2020,5,May,9,Low
Maramureș,70,2020-05-10,2020,5,May,10,Low
Maramureș,71,2020-05-11,2020,5,May,11,Low
Maramureș,71,2020-05-12,2020,5,May,12,Low
Maramureș,73,2020-05-13,2020,5,May,13,Low
Maramureș,80,2020-05-14,2020,5,May,14,Low
Maramureș,80,2020-05-15,2020,5,May,15,Low
Maramureș,81,2020-05-16,2020,5,May,16,Low
Maramureș,81,2020-05-17,2020,5,May,17,Low
Maramureș,82,2020-05-18,2020,5,May,18,Low
Maramureș,84,2020-05-19,2020,5,May,19,Low
Maramureș,85,2020-05-20,2020,5,May,20,Low
Maramureș,84,2020-05-21,2020,5,May,21,Low
Maramureș,90,2020-05-22,2020,5,May,22,Low
Maramureș,92,2020-05-23,2020,5,May,23,Low
Maramureș,94,2020-05-24,2020,5,May,24,Low
Maramureș,96,2020-05-25,2020,5,May,25,Low
Maramureș,96,2020-05-26,2020,5,May,26,Low
Maramureș,97,2020-05-27,2020,5,May,27,Low
Maramureș,97,2020-05-28,2020,5,May,28,Low
Maramureș,97,2020-05-29,2020,5,May,29,Low
Maramureș,98,2020-05-30,2020,5,May,30,Low
Maramureș,99,2020-05-31,2020,5,May,31,Low
Maramureș,100,2020-06-01,2020,6,June,1,Low
Maramureș,100,2020-06-02,2020,6,June,2,Low
Maramureș,100,2020-06-03,2020,6,June,3,Low
Maramureș,103,2020-06-05,2020,6,June,5,Low
Maramureș,106,2020-06-06,2020,6,June,6,Low
Maramureș,109,2020-06-07,2020,6,June,7,Low
Maramureș,109,2020-06-08,2020,6,June,8,Low
Maramureș,109,2020-06-09,2020,6,June,9,Low
Maramureș,111,2020-06-10,2020,6,June,10,Low
Maramureș,113,2020-06-11,2020,6,June,11,Low
Maramureș,115,2020-06-12,2020,6,June,12,Low
Maramureș,116,2020-06-13,2020,6,June,13,Low
Maramureș,119,2020-06-14,2020,6,June,14,Low
Maramureș,120,2020-06-15,2020,6,June,15,Low
Maramureș,122,2020-06-16,2020,6,June,16,Low
Maramureș,122,2020-06-17,2020,6,June,17,Low
Maramureș,125,2020-06-18,2020,6,June,18,Low
Maramureș,132,2020-06-19,2020,6,June,19,Low
Maramureș,141,2020-06-20,2020,6,June,20,Low
Maramureș,143,2020-06-21,2020,6,June,21,Low
Maramureș,144,2020-06-22,2020,6,June,22,Low
Maramureș,149,2020-06-23,2020,6,June,23,Low
Maramureș,149,2020-06-24,2020,6,June,24,Low
Maramureș,151,2020-06-25,2020,6,June,25,Low
Maramureș,157,2020-06-27,2020,6,June,27,Low
Maramureș,162,2020-06-28,2020,6,June,28,Low
Maramureș,193,2020-06-30,2020,6,June,30,Low
Maramureș,198,2020-07-01,2020,7,July,1,Low
Maramureș,203,2020-07-02,2020,7,July,2,Low
Maramureș,206,2020-07-03,2020,7,July,3,Low
Maramureș,206,2020-07-04,2020,7,July,4,Low
Maramureș,210,2020-07-05,2020,7,July,5,Low
Maramureș,214,2020-07-06,2020,7,July,6,Low
Maramureș,216,2020-07-07,2020,7,July,7,Low
Maramureș,219,2020-07-08,2020,7,July,8,Low
Maramureș,227,2020-07-09,2020,7,July,9,Low
